# mesh name: boxMesh_1
# primitive scorer name: dDep
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
48,44,0,0,0,0
48,45,0,0,0,0
48,46,0,0,0,0
48,47,0,0,0,0
48,48,0,0,0,0
48,49,0,0,0,0
48,50,0,0,0,0
49,0,0,0,0,0
49,1,0,0,0,0
49,2,0,0,0,0
49,3,0,0,0,0
49,4,0,0,0,0
49,5,0,0,0,0
49,6,0,0,0,0
49,7,0,0,0,0
49,8,0,0,0,0
49,9,0,0,0,0
49,10,0,0,0,0
49,11,0,0,0,0
49,12,0,0,0,0
49,13,0,0,0,0
49,14,0,0,0,0
49,15,0,0,0,0
49,16,0,0,0,0
49,17,0,0,0,0
49,18,0,6.493189203545396e-11,4.21615060330385e-21,1
49,19,0,0,0,0
49,20,0,0,0,0
49,21,0,1.521455551255876e-05,2.314826994447322e-10,1
49,22,0,1.8692924729118e-08,3.494254349284713e-16,1
49,23,0,0,0,0
49,24,0,0,0,0
49,25,0,0,0,0
49,26,0,0,0,0
49,27,0,0,0,0
49,28,0,0,0,0
49,29,0,0,0,0
49,30,0,0,0,0
49,31,0,0,0,0
49,32,0,0,0,0
49,33,0,1.552528203927528e-07,2.410343823990435e-14,1
49,34,0,0,0,0
49,35,0,0,0,0
49,36,0,0,0,0
49,37,0,0,0,0
49,38,0,0,0,0
49,39,0,6.923625793970631e-08,4.793659413493544e-15,1
49,40,0,0,0,0
49,41,0,3.575134793760601e-10,1.278158879355766e-19,1
49,42,0,0,0,0
49,43,0,0,0,0
49,44,0,0,0,0
49,45,0,0,0,0
49,46,0,0,0,0
49,47,0,0,0,0
49,48,0,0,0,0
49,49,0,0,0,0
49,50,0,1.120993323334146e-11,1.256626030959733e-22,1
50,0,0,0,0,0
50,1,0,0,0,0
50,2,0,3.362979970002438e-11,3.769878092879199e-22,3
50,3,0,0,0,0
50,4,0,0,0,0
50,5,0,0,0,0
50,6,0,0,0,0
50,7,0,0,0,0
50,8,0,0,0,0
50,9,0,1.120993323334146e-11,1.256626030959733e-22,1
50,10,0,0,0,0
50,11,0,1.120993323334146e-11,1.256626030959733e-22,1
50,12,0,1.120993323334146e-11,1.256626030959733e-22,1
50,13,0,0,0,0
50,14,0,0,0,0
50,15,0,0,0,0
50,16,0,1.120993323334146e-11,1.256626030959733e-22,1
50,17,0,1.18033512602663e-11,1.260147480506527e-22,2
50,18,0,0,0,0
50,19,0,0,0,0
50,20,0,0,0,0
50,21,0,0,0,0
50,22,0,1.120993323334146e-11,1.256626030959733e-22,1
50,23,0,0,0,0
50,24,0,1.327883549636013e-11,1.763274721393939e-22,1
50,25,0,1.120993323334146e-11,1.256626030959733e-22,1
50,26,0,2.241986646668292e-11,2.513252061919466e-22,2
50,27,0,1.120993323334146e-11,1.256626030959733e-22,1
50,28,0,1.155274617597909e-11,1.334659442065994e-22,1
50,29,0,0,0,0
50,30,0,0,0,0
50,31,0,0,0,0
50,32,0,1.120993323334146e-11,1.256626030959733e-22,1
50,33,0,0.00015929932685085,2.537627553513394e-08,1
50,34,0,1.120993323334146e-11,1.256626030959733e-22,1
50,35,0,0,0,0
50,36,0,2.241986646668292e-11,2.513252061919466e-22,2
50,37,0,1.120993323334146e-11,1.256626030959733e-22,1
50,38,0,0,0,0
50,39,0,2.301328449360776e-11,2.51677351146626e-22,3
50,40,0,0,0,0
50,41,0,3.362979970002438e-11,3.769878092879199e-22,3
50,42,0,1.120993323334146e-11,1.256626030959733e-22,1
50,43,0,2.241986646668292e-11,2.513252061919466e-22,2
50,44,0,2.241986646668292e-11,2.513252061919466e-22,2
50,45,0,0,0,0
50,46,0,0,0,0
50,47,0,1.120993323334146e-11,1.256626030959733e-22,1
50,48,0,0,0,0
50,49,0,0,0,0
50,50,0,1.120993323334146e-11,1.256626030959733e-22,1
