name,ekin_MeV,posX_mm,posY_mm,posZ_mm,momX,momY,momZ,process
e-,0.00684135,-0.440095,1.98907,-26.963,-0.779603,-0.507431,-0.367059,phot
e-,0.00215288,-0.00303936,0.015089,-95.9376,-0.815931,-0.569362,0.100421,eIoni
e-,0.711828,-0.360951,0.386188,-46.597,-0.711129,0.456705,0.534523,eIoni
e-,0.421617,2.39286,3.32008,-25.3934,0.689875,-0.723927,0.00116341,eIoni
gamma,0.0161067,2.44941,3.2654,-25.4011,0.0992085,-0.990936,-0.090572,eBrem
e-,0.0155687,2.56671,2.09375,-25.5082,0.0542427,0.0225877,-0.998272,phot
e-,0.00366763,-0.00576931,0.0282568,-87.7649,0.813382,0.559443,0.159476,eIoni
gamma,0.032341,-0.112262,-0.0175712,-48.8106,-0.165234,0.0128135,0.986171,eBrem
e-,0.764763,-0.514924,-0.521132,-43.6623,0.460102,-0.637736,0.617738,eIoni
e-,0.36961,-0.951299,-0.688034,-42.1526,0.624728,-0.178287,0.760216,eIoni
e-,0.00241076,-6.63976,0.488621,-9.85227,0.383007,-0.118885,0.916063,compt
e-,0.000699229,-38.1687,7.02607,-30.6504,-0.606023,0.625606,0.491276,compt
e-,0.000321565,-38.9933,4.77051,-35.0824,0.361547,0.567887,-0.739451,compt
e-,0.00205276,-39.8163,3.25164,-35.9094,0.198829,-0.966481,0.162423,compt
e-,2.20621,-0.865094,-0.087157,-43.8141,-0.550185,0.174518,0.816603,eIoni
gamma,0.126667,0.199151,-0.826953,-40.6971,-0.308725,0.112332,0.944495,eBrem
gamma,0.011352,0.392739,-0.926506,-35.7232,-0.044175,0.789475,0.612191,eBrem
e-,0.010814,0.268611,1.00841,-34.2263,-0.031792,0.109693,0.993457,phot
e-,0.415923,-4.03486,0.719505,-38.6614,-0.755288,0.60917,0.241767,eIoni
e-,0.0142273,-0.146224,-0.0268193,-77.0585,-0.866858,0.491606,0.0829502,eIoni
gamma,3.45245,-0.611931,-0.158522,-43.6015,-0.11319,0.0255562,0.993245,eBrem
e-,2.67159,-8.66198,1.65902,27.0376,0.0369954,0.18138,0.982717,compt
e-,0.16664,-15.7284,-5.08004,31.7773,-0.986602,-0.00984222,-0.162848,compt
e-,0.00344388,0.109601,-0.202799,-68.9973,-0.782289,-0.622663,0.017727,eIoni
e-,0.00220966,0.0390148,-0.449864,-56.0087,0.635605,0.771393,0.030963,eIoni
e-,0.419362,1.39588,-1.29745,-35.4514,0.525999,0.517315,0.675063,eIoni
e-,0.00104545,0.136951,-0.446763,-61.033,0.671692,0.740739,0.0116266,eIoni
e-,0.030145,0.140325,-0.591667,-52.6859,0.920412,0.334979,0.201568,eIoni
e-,1.16913,0.448414,-2.43037,-37.2893,0.452259,0.335397,0.82642,eIoni
e-,0.00285115,2.36975,2.35314,-51.3516,0.59719,-0.263162,-0.7577,eIoni
e-,0.00113451,2.23553,2.64375,-51.1082,0.0947342,-0.479157,0.872602,eIoni
e-,1.84351,0.505446,1.83795,-42.2226,-0.0680771,0.723076,0.687406,eIoni
e-,0.392819,1.23118,2.6614,-40.9304,0.654939,-0.584822,0.478579,eIoni
e-,0.00127847,-7.73862,-18.9802,-50.7179,0.208849,-0.711228,0.67122,eIoni
e-,0.050811,-11.8077,-29.3951,-60.8418,-0.161449,-0.889222,0.428041,eIoni
e-,0.00114676,-11.9448,-29.6971,-61.3269,0.551344,0.612239,-0.56673,eIoni
e-,0.00152642,-18.6175,-45.7168,-83.1254,-0.245039,-0.748735,0.615916,eIoni
e-,0.00312414,-29.1451,-70.8324,-120.403,0.261841,0.746098,-0.61219,eIoni
e-,0.00304169,-12.1529,-37.2081,-57.7526,0.873316,-0.265764,0.408275,eIoni
e-,0.354753,-0.211771,-0.16923,-47.5147,-0.545874,0.644724,0.53512,eIoni
e-,0.00149187,-0.0196876,-0.0180131,-92.3424,-0.619998,0.783253,-0.0460155,eIoni
gamma,0.0180689,-0.00320794,-0.46536,-48.2786,-0.119772,-0.0975528,0.987997,eBrem
e-,0.000714501,-1.81418,-1.94037,-33.34,0.345444,0.460788,0.817523,compt
e-,0.0168028,-6.45535,-7.86221,-34.5521,0.900826,-0.400179,-0.168435,phot
e-,0.368588,0.610943,0.0354791,-39.7108,-0.610505,0.601728,0.514982,eIoni
gamma,0.00506502,-15.6478,-5.66973,-35.9427,-0.971345,-0.22643,-0.0722333,eBrem
e-,0.00452702,-15.8528,-5.71751,-35.9579,0.478221,-0.788658,-0.386424,phot
gamma,0.0120465,0.12505,-0.364265,-46.1898,0.185569,-0.462514,0.866975,eBrem
gamma,0.00749791,-0.973766,-3.34249,-37.571,0.423426,-0.566904,0.706633,eBrem
e-,0.00695991,-0.791897,-3.58599,-37.2675,0.334313,0.0818387,-0.938902,phot
e-,0.0115085,0.687585,-1.76633,-43.5616,-0.20357,-0.943192,0.262579,phot
gamma,0.177192,-0.0375405,0.00726749,-49.3602,0.137383,0.232403,0.962868,eBrem
e-,0.358487,-1.44694,0.115165,-31.524,-0.486177,-0.628669,0.606966,eIoni
e-,0.035211,2.21864,3.82392,-33.5474,-0.331938,0.701831,0.630278,compt
e-,0.0362779,21.8566,-16.4451,-23.1477,0.217509,-0.711966,0.667678,compt
e-,0.00258402,-0.0413031,-0.0226708,-82.4394,-0.573687,0.817872,-0.0443779,eIoni
gamma,0.252384,0.131823,-1.11656,-46.0401,0.0763597,-0.128655,0.988745,eBrem
e-,0.371001,0.549234,-1.61133,-43.8041,0.567373,0.468734,0.677034,eIoni
gamma,0.12708,1.57861,-6.66304,-37.0993,0.0374347,-0.509296,0.859777,eBrem
e-,0.826442,1.52662,-7.29648,-36.4139,0.409875,-0.359184,0.838445,eIoni
e-,0.0490105,6.13447,-11.2302,31.6852,0.18754,0.649842,0.736569,compt
e-,0.783741,-0.0640739,0.48554,-46.3805,-0.511932,0.626565,0.587657,eIoni
e-,0.399086,0.264067,3.73944,-37.7633,0.357687,0.237671,0.903091,eIoni
e-,0.00115243,-0.000207552,0.00231873,-94.7703,0.94803,0.317249,0.0243343,eIoni
e-,0.00214536,-0.165096,-0.220711,-87.1824,0.224265,0.974081,0.0295325,eIoni
e-,0.489511,-2.31792,-1.37039,-46.6357,-0.594659,-0.568635,0.568362,eIoni
e-,0.366886,-2.3485,-1.34313,-46.5645,-0.206017,-0.589815,0.780817,eIoni
e-,0.00423089,0.0883846,0.00711148,-62.8067,-0.599342,-0.796914,0.0756154,eIoni
gamma,0.0496074,0.118723,0.0404257,-49.6904,0.178385,-0.267055,0.947027,eBrem
gamma,0.00724956,1.18603,-2.86459,-39.2217,0.203047,-0.507507,0.837382,eBrem
e-,0.00671156,1.2464,-3.01546,-38.9727,-0.976608,-0.0367218,0.211867,phot
e-,0.00442556,4.25765,-6.15584,-27.7172,-0.499127,-0.390317,0.773644,compt
gamma,0.144287,-0.00135461,0.0259864,-49.4789,-0.0593801,0.0871529,0.994424,eBrem
gamma,0.0414617,-0.344492,-0.237787,-43.0925,0.00755928,-0.182231,0.983227,eBrem
e-,0.00636685,-0.768867,1.15247,-36.6255,-0.323218,-0.819337,0.473516,compt
e-,0.0160493,6.07032,32.8659,4.27723,-0.230671,-0.204391,0.951323,compt
e-,0.00016923,12.517,47.7259,2.28329,-0.763334,0.383737,-0.51968,compt
e-,0.00131438,-0.0165043,0.111126,-81.1801,0.89973,-0.421981,0.111439,eIoni
gamma,0.235865,-3.57678,2.67577,-30.2776,-0.742491,0.386756,0.546924,eBrem
e-,0.535972,-1.04949,0.711391,-36.7701,-0.0674438,0.882213,0.465996,eIoni
gamma,0.0480805,-1.47823,2.36677,-24.1473,0.425915,0.897547,-0.114039,eBrem
e-,0.00885273,0.947287,7.47815,-24.7968,0.533922,0.836633,-0.122362,compt
e-,0.00123205,-25.513,-42.4159,-12.5665,0.205187,-0.617537,0.759307,compt
e-,0.000575277,-31.1675,-44.4905,-17.5354,-0.822189,0.548753,0.151249,compt
e-,0.0363017,-31.6751,-47.4242,-20.7109,0.342753,0.557535,-0.756092,phot
e-,1.4893,0.000623923,-0.0359616,-49.0938,-0.445762,-0.328866,0.832553,eIoni
gamma,0.0638613,1.72015,7.04161,-35.5487,0.540893,-0.417177,0.730341,eBrem
e-,0.00519209,21.1478,-7.94241,-9.31652,0.933827,-0.0330052,0.356198,compt
e-,0.0575939,17.1373,-8.96465,-9.43877,0.406617,-0.773991,-0.485388,phot
gamma,0.0550911,-0.126112,-0.135871,-48.8431,-0.633416,-0.410488,0.65596,eBrem
e-,0.00922649,-33.6723,-21.8756,-14.1029,-0.65143,-0.573783,0.4964,compt
e-,0.00559154,-16.1334,-1.04952,-21.5474,0.854411,0.501904,0.134439,compt
gamma,0.0173925,7.28114,0.152633,-34.7077,0.626572,0.716111,0.30756,eBrem
gamma,0.143086,12.1977,-0.283882,-33.028,0.609385,-0.701669,-0.369203,eBrem
e-,0.000340127,10.682,4.0395,-33.0384,-0.272325,0.920689,0.279591,compt
e-,0.0164852,15.4304,2.05893,-33.347,0.854797,0.382378,0.35087,phot
e-,0.00157184,-0.119231,0.0365467,-75.9731,-0.206975,-0.790614,0.576273,eIoni
e-,0.00216743,-0.291701,0.112867,-51.989,0.392905,-0.91745,0.0625449,eIoni
e-,0.0232882,0.0426214,0.103538,-82.9344,0.926201,-0.346868,0.147768,eIoni
gamma,0.00490809,0.00526845,0.124192,-41.9097,0.0839201,0.560518,0.82388,eBrem
e-,0.771297,-3.82784,0.929234,-34.3047,-0.220377,0.696669,0.682705,eIoni
gamma,0.00506288,-9.0166,-2.6064,-28.9248,-0.177657,-0.034753,0.983479,eBrem
e-,0.00452488,-9.05914,-2.61472,-28.6893,-0.205856,-0.925918,0.3167,phot
e-,0.00437009,0.0159245,0.195366,-41.805,0.860948,-0.137272,-0.489821,phot
e-,0.00108628,8.21854,-0.703012,-85.0867,0.533975,-0.0840145,-0.841315,eIoni
e-,0.00248832,0.0541851,-0.0621719,-88.4014,0.855931,-0.516479,0.0251173,eIoni
e-,0.00254216,0.115303,-0.112145,-79.0631,0.503593,-0.859253,0.0898759,eIoni
e-,0.00129787,0.146758,-0.045903,-72.3763,-0.798439,0.595311,0.089997,eIoni
e-,0.00173088,0.376207,-0.0456256,-56.5896,-0.24754,0.968142,0.0377384,eIoni
gamma,0.310021,-3.5361,5.89369,-36.3565,-0.401533,0.868176,0.291619,eBrem
e-,0.121862,-21.832,45.4522,-23.0689,-0.472292,0.552302,0.686952,compt
e-,0.00131552,0.0576098,0.091272,-87.5847,0.083436,-0.996506,-0.0038068,eIoni
e-,0.00148175,-0.231222,0.0707471,-52.6913,0.607334,0.794291,0.0157244,eIoni
e-,1.77399,1.17539,0.239372,-38.8883,0.954204,0.165783,0.249019,eIoni
gamma,0.0678511,4.70602,2.82935,-30.3947,0.778722,-0.291108,0.555742,eBrem
e-,0.0122688,19.1719,-2.5784,-20.071,0.56047,-0.444715,0.698643,compt
e-,0.00128136,0.00157221,0.00294553,-96.2958,0.731927,0.675037,-0.0927817,eIoni
gamma,0.558873,-0.416259,0.542166,-44.1225,-0.00434109,0.261457,0.965205,eBrem
e-,1.38895,-0.254192,1.61066,-40.8375,0.0100058,0.831594,0.555294,eIoni
e-,1.0939,-1.48618,4.57414,-34.6268,-0.859627,0.172629,0.480875,eIoni
e-,0.00184907,-0.0532068,-0.0783758,-94.1883,-0.574808,-0.805932,-0.141666,eIoni
gamma,0.0155083,-0.242248,-0.758104,-47.8054,0.162416,0.0192006,0.986536,eBrem
gamma,0.936609,6.98602,1.47677,-28.7148,-0.560308,0.394107,0.728515,eBrem
e-,0.120393,-19.4975,20.1046,5.71926,0.15435,0.957138,0.245076,compt
e-,0.0149703,0.289908,-0.695193,-44.573,0.641855,0.444628,0.624763,phot
e-,0.00170336,-0.000921084,-0.00121423,-96.7493,-0.989041,0.117964,0.0887814,eIoni
e-,0.556297,0.0221218,-1.64096,-44.1694,-0.858598,-0.238683,0.453695,eIoni
gamma,0.0292471,0.650171,-0.312038,-44.9666,0.00427132,-0.57765,0.816274,eBrem
e-,0.870347,0.549636,1.33146,-29.3184,-0.157708,-0.717436,0.678538,eIoni
e-,0.0025563,0.669091,-2.87069,-41.3509,-0.0519274,-0.194324,0.979562,compt
e-,0.464045,-0.179978,-0.447912,-47.666,-0.771543,-0.331009,0.54328,eIoni
e-,0.658565,-0.350512,-0.571565,-45.212,-0.806647,0.142203,0.573672,eIoni
e-,0.384182,0.789542,-0.643133,-39.4906,0.935546,0.296578,0.191822,eIoni
e-,0.00115649,-0.469849,0.202536,-62.4434,-0.986413,-0.162309,0.025394,eIoni
e-,0.366648,0.939938,0.844717,-37.4297,-0.362038,-0.553859,0.749779,eIoni
e-,0.729258,2.10188,0.881652,-32.8432,-0.571663,0.541933,0.616043,eIoni
e-,0.00130213,0.00962698,-0.0240253,-92.4608,0.491004,0.871039,0.0143242,eIoni
e-,0.868199,-0.337877,-0.567654,-44.8102,0.330521,-0.61206,0.718427,eIoni
e-,0.522303,-0.556737,-1.03282,-43.5827,0.309423,0.424981,0.850676,eIoni
e-,0.656149,-0.0273043,-0.0203001,-48.3464,-0.565205,0.507869,0.650087,eIoni
e-,0.515249,4.02924,-3.79795,-36.148,-0.544252,-0.574898,0.610969,eIoni
gamma,0.0114315,4.31026,-4.14164,-35.73,0.589977,0.796812,0.130456,eBrem
e-,0.0108935,4.95592,-3.26962,-35.5872,-0.134865,0.748211,-0.649608,phot
e-,0.00556448,0.0672853,0.0498058,-82.7912,0.940629,-0.331533,0.0728152,eIoni
gamma,0.00433723,-0.261252,-0.110031,-46.6149,-0.246734,-0.210327,0.945984,eBrem
gamma,0.010708,-3.99099,-2.50355,-38.0616,-0.678657,0.377037,0.630292,eBrem
e-,0.374451,-12.0767,4.65898,-35.365,-0.874789,-0.111765,0.471438,eIoni
e-,0.01017,-6.53572,-1.08979,-35.6982,-0.771595,-0.608899,-0.184072,phot
e-,0.00379923,-0.306128,-0.148286,-46.4429,0.818326,-0.528315,-0.226328,phot
e-,0.379106,-0.84878,0.358199,-43.463,-0.91517,0.19395,0.353337,eIoni
gamma,0.00770714,-2.92648,5.82198,-29.8487,0.340679,0.1905,0.920678,eBrem
e-,0.00716914,-2.676,5.96204,-29.1717,0.289354,0.811576,-0.507562,phot
e-,0.00370727,0.0954575,0.0389994,-76.441,0.699393,0.708281,0.0958509,eIoni
gamma,0.127237,3.72932,13.1115,-32.2488,0.343734,0.593493,0.727745,eBrem
e-,0.384801,-0.0721254,0.286563,-46.724,-0.548283,-0.542997,0.636034,eIoni
e-,0.00272585,0.023563,0.0034896,-87.8031,0.982325,-0.186798,-0.011993,eIoni
gamma,0.0174955,-0.708189,-3.72034,-42.9954,-0.552652,-0.632621,0.542556,eBrem
gamma,0.739812,-2.67005,-7.59988,-39.7991,0.504134,-0.435805,0.745602,eBrem
e-,0.270606,5.30001,-14.4897,-28.0115,0.604667,0.212827,0.767517,compt
e-,0.0194043,5.30838,-14.7656,-27.9591,0.73937,-0.286275,0.609409,compt
e-,0.0169575,-5.48634,-9.1899,-38.3045,-0.105424,0.495099,0.862417,phot
e-,0.3596,2.4785,-0.0119525,-35.5502,0.952148,-0.248711,0.177645,eIoni
gamma,0.00696684,-8.54431,2.83996,-25.8866,-0.074042,0.848416,0.524126,eBrem
e-,0.00642884,-8.54625,2.86213,-25.8729,-0.688834,-0.637502,-0.345107,phot
e-,0.422139,4.93371,-4.06904,-32.4401,0.37673,-0.889938,0.257069,eIoni
gamma,0.49446,4.52667,-4.78307,-31.2233,-0.197015,-0.488941,0.849778,eBrem
e-,1.04816,-0.253247,1.00138,-44.5487,0.219099,0.830234,0.51255,eIoni
gamma,0.0316372,-3.61594,9.15379,-35.1136,0.0342427,0.91831,-0.394379,eBrem
e-,0.0310992,-3.0111,25.3743,-42.0797,0.406675,0.0851246,0.909598,phot
e-,0.00102874,0.000444853,0.0057824,-92.4061,0.494703,0.866485,-0.0668746,eIoni
gamma,0.0439093,-0.565818,-0.29615,-47.4553,-0.25693,-0.00333027,0.966424,eBrem
gamma,0.375962,-1.15181,-0.509005,-45.2099,-0.223627,-0.112631,0.968145,eBrem
gamma,0.100191,-3.89854,-4.77128,-25.955,-0.250004,0.904844,0.344608,eBrem
e-,1.46068,-0.262667,0.974922,-43.7747,-0.0302365,-0.178921,0.983399,eIoni
gamma,0.385481,-0.525325,2.87717,-41.6223,0.999819,-0.0178576,-0.00655087,eBrem
e-,1.95945,-0.067918,-0.293979,-47.8205,-0.0944696,-0.596577,0.796976,eIoni
e-,0.393735,-0.673373,-2.23542,-44.1513,-0.318201,0.382747,0.867325,eIoni
e-,0.00693286,-0.388536,-0.0749287,-56.4242,0.623174,0.77106,0.130844,eIoni
e-,1.30908,-1.06997,-0.595378,-42.8631,-0.572277,-0.47042,0.671718,eIoni
e-,0.431854,2.82755,-7.08037,-35.0529,0.42984,-0.569709,-0.700477,eIoni
gamma,0.0297122,-0.0685426,-0.0610277,-48.3837,-0.120981,-0.00099992,0.992654,eBrem
e-,0.730208,0.24382,-0.450929,-36.3959,-0.180494,-0.788889,0.587431,eIoni
e-,0.0291742,-2.23357,-0.0789218,-30.6196,0.211447,-0.300921,0.929912,phot
e-,0.00147629,0.408371,-0.835114,-58.656,-0.785186,0.59351,0.176719,eIoni
gamma,0.041284,0.669206,-1.31009,-46.8021,-0.215418,-0.118958,0.969249,eBrem
gamma,0.00451206,6.19594,0.983839,-37.6993,0.932716,-0.143614,0.330782,eBrem
e-,0.00397406,6.32373,0.964163,-37.654,0.834268,-0.35783,-0.419469,phot
e-,0.357538,10.5915,8.78649,-31.818,0.886167,-0.345129,-0.309182,eIoni
gamma,0.0146715,14.8498,10.2957,-29.1134,0.878041,-0.189632,-0.439413,eBrem
e-,0.000958488,22.3314,8.67991,-32.8575,0.841779,-0.0787439,-0.534049,compt
e-,0.0131609,19.9452,8.67967,-31.4075,-0.217339,-0.967394,-0.130048,phot
e-,0.00562434,-0.0629941,-0.0745629,-80.744,-0.183637,0.98103,0.062105,eIoni
gamma,0.0160749,0.28984,-3.61092,-38.9352,-0.55285,-0.747034,-0.369184,eBrem
e-,0.505196,3.62563,-9.16998,-30.2083,0.379627,-0.328256,0.864946,eIoni
e-,0.0155369,-9.35505,-16.6435,-45.3759,-0.918759,-0.362508,0.156427,phot
e-,0.730269,-0.0173968,-0.0159566,-49.2876,0.566186,-0.421919,0.708109,eIoni
gamma,0.00898968,4.81922,6.55939,-31.5326,0.47507,0.848532,-0.233027,eBrem
gamma,0.0774063,5.68418,8.28634,-32.2873,-0.55183,0.691234,-0.466561,eBrem
e-,0.0089612,5.12177,7.09977,-31.681,0.894024,-0.189515,0.405963,phot
e-,0.00140621,2.43921,-20.6454,-92.5476,0.688054,0.719114,-0.097241,eIoni
e-,0.00119045,3.79704,-25.0974,-104.34,-0.939889,0.2563,-0.225654,eIoni
e-,0.00132245,4.92873,-32.5749,-123.973,0.151513,-0.971571,0.181915,eIoni
e-,0.001173,4.78317,-33.4794,-129.585,0.531237,0.830314,-0.168421,eIoni
e-,0.00129578,2.74608,-41.8144,-167.375,0.572064,-0.820063,0.0154858,eIoni
e-,0.00102729,1.69225,-42.563,-174.776,0.397904,0.889964,-0.222792,eIoni
gamma,0.141132,1.1564,0.559839,-36.3005,0.318476,-0.273882,0.907503,eBrem
e-,0.0413543,24.2346,-19.2869,29.4613,0.318173,-0.0299608,0.947559,compt
e-,0.0134527,22.4072,-21.9679,22.4983,0.0820402,-0.811114,-0.579106,compt
e-,0.00051692,13.7273,24.0758,41.4851,-0.926647,0.136822,-0.350149,compt
e-,0.00125047,-0.152505,-0.348464,-62.0636,-0.769322,0.593598,0.236189,eIoni
e-,1.18923,-1.72575,3.57427,-36.4156,0.255409,0.121787,0.959132,eIoni
e-,0.351459,-5.33209,8.19929,-33.1638,-0.997761,0.0575265,0.0341058,eIoni
e-,0.00122581,0.0148934,0.012183,-94.2989,-0.905157,0.422415,0.0475083,eIoni
e-,0.00273718,0.0248572,0.0146245,-68.762,0.945217,-0.319224,0.0682672,eIoni
e-,0.821568,-0.287791,-2.72885,-29.3153,-0.727606,-0.200118,0.656157,eIoni
e-,0.00245887,0.0111625,-0.0179531,-86.6353,-0.0930208,-0.994378,0.0505947,eIoni
e-,0.00215678,-0.162017,0.339126,-56.2932,0.273486,-0.95824,0.0835566,eIoni
e-,0.0032792,-0.0798403,-0.0527783,-90.7637,0.59713,0.801733,0.0257048,eIoni
e-,0.375567,2.2137,5.9832,-25.7728,-0.0729345,0.808676,0.583715,eIoni
e-,0.00101443,-0.0109969,-0.00621579,-95.5052,0.950825,-0.304597,-0.0561446,eIoni
e-,0.408168,0.0833386,-0.101557,-45.2386,0.70393,0.340826,0.623154,eIoni
gamma,0.0113525,-2.71752,-2.27247,-34.8038,-0.459661,0.15314,0.874791,eBrem
e-,0.0108145,-2.79866,-2.24543,-34.6494,0.433005,-0.895305,-0.10457,phot
e-,0.00160248,0.394938,-0.00326981,-50.4012,-0.125675,-0.99205,0.00655562,eIoni
e-,1.18969,-3.07253,1.61219,-33.2053,-0.86131,-0.0622318,0.504255,eIoni
gamma,0.0779687,-5.35653,1.97678,-32.2086,-0.914736,-0.367032,-0.168955,eBrem
e-,0.00604521,-35.8025,-10.2395,-37.8321,-0.246599,-0.964638,-0.0930776,compt
e-,0.00699608,-0.244977,-0.0591318,-71.3291,-0.0561873,0.995854,0.071539,eIoni
e-,0.621833,5.6824,3.15103,-32.5554,-0.0336524,-0.142051,0.989287,eIoni
e-,0.00106619,-0.0773051,0.13447,-63.5658,0.671336,-0.735985,0.0873723,eIoni
e-,0.893569,2.45963,-6.58907,-29.5678,0.46115,-0.713052,0.528107,eIoni
e-,0.00113956,0.0019171,-0.0135002,-94.8197,0.669248,0.740641,0.0596547,eIoni
gamma,0.0793546,-0.21702,-0.219181,-49.5966,-0.227007,0.132718,0.964808,eBrem
e-,0.41217,1.09351,-3.01535,-24.0479,0.578177,0.3743,0.724991,eIoni
e-,0.00716858,-0.956153,0.212947,-46.4552,-0.387218,0.842313,0.374928,compt
e-,0.00301164,-0.0611848,-0.272744,-60.5579,0.251212,0.967085,0.0404851,eIoni
e-,0.00109101,0.0848272,-0.127657,-71.6785,0.116915,0.989678,0.0828773,eIoni
e-,0.00261733,0.0238177,-0.0109474,-89.4348,0.59183,0.805018,0.041017,eIoni
e-,0.51505,-6.23703,10.1823,-33.6078,-0.907973,-0.262243,0.326825,eIoni
e-,0.00105258,0.0209985,0.00229244,-93.7989,-0.0576403,-0.992246,-0.110111,eIoni
e-,0.360355,0.598052,3.2014,-38.2001,0.558713,-0.160736,0.813636,eIoni
gamma,0.0750887,0.903718,6.74622,-34.2804,0.112412,0.570273,0.813727,eBrem
e-,0.489331,1.04199,0.997248,-44.1413,0.278251,0.865211,0.417117,eIoni
e-,0.362443,1.09146,1.00415,-43.9161,-0.709134,0.0347811,0.704215,eIoni
e-,0.00253066,0.00894835,-0.0103398,-95.7182,0.893745,0.445055,0.0560856,eIoni
e-,0.503899,-2.83684,-8.38685,-37.3841,-0.654334,-0.453917,0.60482,eIoni
e-,0.571934,-1.30916,-13.9795,-37.5436,0.0263731,-0.927807,0.372127,eIoni
e-,0.00268221,0.0649588,-0.245339,-61.5182,-0.745556,0.666276,0.0149501,eIoni
e-,0.00330237,0.111051,-0.33794,-56.0566,-0.148317,0.986309,0.0720904,eIoni
e-,0.993484,0.0553927,-0.477327,-47.2492,-0.416983,0.633704,0.651571,eIoni
e-,0.00105751,-0.239922,-1.39218,-57.6996,0.947254,0.300657,0.110977,eIoni
e-,1.30035,1.65051,-1.99967,-43.1657,0.478994,0.513249,0.712138,eIoni
gamma,0.00596142,-17.6694,-9.34814,-35.0338,-0.146016,0.94035,-0.307281,eBrem
e-,4.42188e-05,-17.6789,-9.28704,-35.0538,0.39227,0.477835,-0.786001,compt
e-,0.00587453,-17.7131,-9.24162,-34.9553,0.137882,0.925835,-0.351877,phot
e-,0.00162374,-0.0670749,-0.0906191,-76.2273,-0.859948,0.493016,-0.131998,eIoni
gamma,0.00862937,2.01891,2.86931,-25.1636,0.952359,-0.272217,0.137517,eBrem
e-,0.00809137,4.90437,1.84103,-23.9501,0.668172,-0.0478425,0.742467,phot
gamma,0.00895598,-0.0792435,0.24246,-46.8443,0.771918,-0.524819,0.35876,eBrem
e-,0.00841798,0.760074,-0.328184,-46.4542,0.4078,0.907559,0.100179,phot
e-,0.373927,-0.635209,-0.101577,-46.7926,-0.945338,-0.317447,0.0745932,eIoni
gamma,0.815833,-1.63688,-0.350563,-44.1844,-0.378105,-0.294547,0.877655,eBrem
e-,0.00330787,-0.275581,-0.000685612,-57.3717,-0.371024,-0.927184,0.0516811,eIoni
e-,0.00110846,-0.00531042,0.0169828,-91.1074,0.00617187,-0.996062,0.0884391,eIoni
e-,0.00107771,1.2428e-05,0.000659981,-98.8007,-0.909487,0.406941,0.0850468,eIoni
e-,0.00258239,0.00684309,-0.00277965,-96.4386,0.842806,0.525876,0.114598,eIoni
e-,0.448108,-4.78692,7.83956,-32.6942,-0.704547,0.694856,0.144183,eIoni
e-,1.1763,0.152085,-1.72764,-43.9901,0.643384,-0.294381,0.70668,eIoni
e-,0.721683,-0.86172,-6.07271,-39.6085,0.200242,-0.899331,0.388724,eIoni
e-,0.67784,0.0741921,-2.31133,-32.0733,0.375532,0.806654,-0.456383,eIoni
gamma,0.0121867,1.19592,2.25058,-28.1489,0.350018,0.933221,0.0811503,eBrem
e-,0.0121583,1.5151,3.10159,-28.0749,0.297859,0.132474,-0.945373,phot
e-,0.565364,1.56814,1.1901,-30.1306,0.234775,-0.31446,0.91978,eIoni
e-,0.371892,10.0852,-1.79718,-30.65,0.0275852,-0.999315,0.0246865,eIoni
e-,0.00101433,0.655362,-0.565562,-78.7934,0.85212,-0.384437,-0.355105,eIoni
gamma,0.339755,-7.9679,2.34739,-36.1897,-0.594557,0.79871,0.0925454,eBrem
e-,0.679516,-10.5698,5.01209,-35.9972,-0.911367,0.341036,0.230443,eIoni
e-,0.0170165,-20.08,18.6184,-34.3044,0.101248,0.574764,-0.812032,compt
e-,0.956668,3.92438,-5.82824,-32.4799,0.747388,-0.109699,0.655269,eIoni
e-,0.0151045,0.532986,0.0692959,-60.1046,-0.243941,-0.959646,0.139903,eIoni
e-,0.379218,0.287715,-2.61098,-38.2774,0.148569,-0.579826,0.80108,eIoni
e-,0.00117207,0.25722,0.0401273,-59.7806,-0.947719,-0.317421,0.0327475,eIoni
e-,0.0199907,0.268548,0.04408,-59.1121,0.83406,-0.534708,0.135763,eIoni
gamma,0.0251491,2.80983,-2.60777,-33.7744,0.67827,-0.0326114,0.734089,eBrem
e-,0.000763661,10.7441,-2.98925,-25.1872,-0.0599545,0.521215,0.851317,compt
e-,0.0238182,21.0905,-11.5905,-29.3739,0.820946,-0.436515,0.368107,phot
e-,1.17174,-5.83821,10.6396,-31.6858,-0.411074,0.883285,-0.225447,eIoni
e-,0.418028,-1.69657,-0.242534,-42.9321,0.178042,-0.683127,0.708264,eIoni
e-,1.57471,-2.17942,-0.0810706,-41.7455,-0.775427,0.118176,0.620281,eIoni
e-,0.430887,-0.992823,-0.959531,-44.2153,0.492274,-0.0625726,0.868188,eIoni
e-,0.00534437,0.0804427,0.0812119,-88.9382,-0.991406,0.0834795,0.100726,eIoni
e-,0.00125531,0.334523,0.277376,-74.205,-0.988011,0.127062,0.0876898,eIoni
e-,0.00107315,0.115244,-0.24118,-56.6839,0.842566,0.53145,0.0874249,eIoni
e-,0.461254,-11.4127,3.49342,-38.5209,-0.261475,-0.645531,0.71758,eIoni
gamma,1.18189,-0.224501,0.106206,-48.5638,-0.266466,-0.143619,0.953084,eBrem
e-,0.207852,-15.0048,-7.86005,4.30169,0.510901,-0.52132,0.683525,compt
